Year,Année,ISO,Jurisdiction,Juridiction,Product,Produit,Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
2001,2001,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2001,2001,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2001,2001,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2001,2001,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),27658,a,27658,a
2002,2002,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,17853,a,17853,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),97385,a,97385,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,21860,a,21860,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,n,,n
2002,2002,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2002,2002,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),85007,a,85007,a
2002,2002,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,,n,,n
2002,2002,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,,n,,n
2002,2002,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2002,2002,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2002,2002,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),31855,a,31855,a
2003,2003,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,17477,a,17477,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),37658,a,37658,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,23977,a,23977,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,,n,,n
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,,n,,n
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,n,,n
2003,2003,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2003,2003,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),80555,a,80555,a
2003,2003,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2003,2003,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2003,2003,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),25000,a,25000,a
2004,2004,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,17900,a,17900,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),45780,a,45780,a
2004,2004,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,,n,,n
2004,2004,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,,n,,n
2004,2004,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,n,,n
2004,2004,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2004,2004,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),54454,a,54454,a
2004,2004,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2004,2004,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2004,2004,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),30417,a,30417,a
2005,2005,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,21756,a,21756,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),11247,a,11247,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),5030,a,5030,a
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,,n,,n
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,,n,,n
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,n,,n
2005,2005,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,ON,Ontario,Ontario,Other insecticides,Autres insecticides,8,a,8,a
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),150,a,150,a
2005,2005,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),60416,a,60416,a
2005,2005,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2005,2005,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2005,2005,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),44044,a,44044,a
2006,2006,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,17650,a,17650,a
2006,2006,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,15200,a,15200,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,,n,,n
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,,n,,n
2006,2006,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),104178,a,104178,a
2006,2006,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),190,a,190,a
2006,2006,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),52674,a,52674,a
2006,2006,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2006,2006,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2006,2006,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2006,2006,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),57608,a,57608,a
2007,2007,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,17914,a,17914,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),3080,a,3080,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,18315,a,18315,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),154940,a,154940,a
2007,2007,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),250,a,250,a
2007,2007,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2007,2007,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2007,2007,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2007,2007,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),61988,a,61988,a
2008,2008,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,11970,a,11970,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),25500,a,25500,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,9700,a,9700,a
2008,2008,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),550,a,550,a
2008,2008,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),20683,a,20683,a
2008,2008,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
