Year,Année,ISO,Jurisdiction,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,10000,a,10000,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18300,a,18300,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,453300,a,453300,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74600,a,74600,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1261076,e,1261076,e
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",597356,e,597356,e
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",538,e,538,e
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,,u,,u
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,6617000,a,6617000,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2415000,a,2415000,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",63000,a,63000,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,4493,e,4493,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,14041,e,14041,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",260,e,260,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2014,2014,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2014,2014,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",50678,a,50678,a
2014,2014,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2014,2014,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2014,2014,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2014,2014,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2014,2014,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,45210172,a,45210172,a
2014,2014,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,52209896,a,52209896,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,75663,e,75663,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,53444,e,53444,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
2014,2014,QC,Quebec,Québec,Rent charges,Frais de location,,u,,u
2014,2014,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,p,22153000,p
2014,2014,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,,u,,u
2014,2014,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,8264000,p,8264000,p
2014,2014,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",634000,p,634000,p
2014,2014,QC,Quebec,Québec,Sales and rentals,Ventes et locations,1138000,p,1138000,p
2014,2014,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,p,1476000,p
2014,2014,QC,Quebec,Québec,Stumpage charges,Droits de coupe,241597000,p,241597000,p
2014,2014,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",7310,e,7310,e
2014,2014,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",58766,e,58766,e
2014,2014,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,2016196,e,2016196,e
2014,2014,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,1024771,e,1024771,e
2014,2014,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,15000,e,15000,e
2014,2014,YT,Yukon,Yukon,Rent charges,Frais de location,0,e,0,e
2014,2014,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2014,2014,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,10000,e,10000,e
2014,2014,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,e,0,e
2014,2014,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2014,2014,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,e,0,e
2014,2014,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2015,2015,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,9144000,a,9144000,a
2015,2015,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",452000,a,452000,a
2015,2015,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10000,a,10000,a
2015,2015,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2015,2015,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,2553000,a,2553000,a
2015,2015,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2015,2015,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,17000,a,17000,a
2015,2015,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,40792000,a,40792000,a
2015,2015,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",90185000,a,90185000,a
2015,2015,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",11303000,a,11303000,a
2015,2015,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,16417000,a,16417000,a
2015,2015,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,689931000,a,689931000,a
2015,2015,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2015,2015,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2015,2015,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2015,2015,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,180000,e,180000,e
2015,2015,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,495000,e,495000,e
2015,2015,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,e,0,e
2015,2015,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,717000,e,717000,e
2015,2015,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,2357000,e,2357000,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74600,e,74600,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18300,e,18300,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,10000,e,10000,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,286500,e,286500,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,453300,e,453300,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,76708800,e,76708800,e
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",825647,e,825647,e
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1369583,e,1369583,e
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",14000,a,14000,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2607000,a,2607000,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,8790000,a,8790000,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",260,e,260,e
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,14041,e,14041,e
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,4493,e,4493,e
2015,2015,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2015,2015,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",25100,a,25100,a
2015,2015,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2015,2015,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,55762095,a,55762095,a
2015,2015,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2015,2015,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2015,2015,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,49079102,a,49079102,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,53444,e,53444,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,75663,e,75663,e
2015,2015,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,27145000,r,27145000,r
2015,2015,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1070000,r,1070000,r
2015,2015,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",633000,r,633000,r
2015,2015,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,5212000,r,5212000,r
2015,2015,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,,u,,u
2015,2015,QC,Quebec,Québec,Rent charges,Frais de location,,u,,u
2015,2015,QC,Quebec,Québec,Sales and rentals,Ventes et locations,1009000,r,1009000,r
2015,2015,QC,Quebec,Québec,Stumpage charges,Droits de coupe,242173000,r,242173000,r
2015,2015,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",54718,r,54718,r
2015,2015,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",20044,r,20044,r
2015,2015,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,5815902,r,5815902,r
2015,2015,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,3882927,r,3882927,r
2015,2015,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2015,2015,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2015,2015,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2015,2015,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,e,0,e
2015,2015,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,10000,e,10000,e
2015,2015,YT,Yukon,Yukon,Rent charges,Frais de location,0,e,0,e
2015,2015,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,e,0,e
2015,2015,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,15000,e,15000,e
2016,2016,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,9133000,a,9133000,a
2016,2016,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",252000,a,252000,a
2016,2016,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",11000,a,11000,a
2016,2016,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2016,2016,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,2307000,a,2307000,a
2016,2016,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2016,2016,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,8000,a,8000,a
2016,2016,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,73055000,a,73055000,a
2016,2016,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",19700000,a,19700000,a
2016,2016,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10779000,a,10779000,a
2016,2016,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,15021000,a,15021000,a
2016,2016,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,814318000,a,814318000,a
2016,2016,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",14000,a,14000,a
2016,2016,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",22000,a,22000,a
2016,2016,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,178000,a,178000,a
2016,2016,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,790000,a,790000,a
2016,2016,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,251000,a,251000,a
2016,2016,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,2974000,a,2974000,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74600,e,74600,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18300,e,18300,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,10000,e,10000,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,286500,e,286500,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,453300,e,453300,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,76708800,e,76708800,e
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",695164,a,695164,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,8088,a,8088,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1476385,a,1476385,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,3076000,a,3076000,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,10239000,a,10239000,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",260,e,260,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,14041,e,14041,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,4493,e,4493,e
2016,2016,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2016,2016,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2016,2016,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",65491,a,65491,a
2016,2016,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2016,2016,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,59565489,a,59565489,a
2016,2016,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2016,2016,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2016,2016,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,55750186,a,55750186,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,182411,e,182411,e
2016,2016,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,31220000,r,31220000,r
2016,2016,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",977000,r,977000,r
2016,2016,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",617000,r,617000,r
2016,2016,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,10040000,r,10040000,r
2016,2016,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,,u,,u
2016,2016,QC,Quebec,Québec,Rent charges,Frais de location,,u,,u
2016,2016,QC,Quebec,Québec,Sales and rentals,Ventes et locations,890000,r,890000,r
2016,2016,QC,Quebec,Québec,Stumpage charges,Droits de coupe,235411000,r,235411000,r
2016,2016,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
